,num_game,playtime_total,playtime_000,playtime_p025,playtime_p050,playtime_p075,playtime_p100
547685,5,512.6,0.2,0.4,1.0,22.0,489.0
129240163,2,137.0,12.0,40.25,68.5,96.75,125.0
241776037,5,42.599999999999994,0.3,1.0,1.3,20.0,20.0
210903599,2,531.6,8.6,137.2,265.8,394.4,523.0
68935496,1,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0
116409449,1,54.0,54.0,54.0,54.0,54.0,54.0
252918139,1,16.2,16.2,16.2,16.2,16.2,16.2
251956525,1,309.0,309.0,309.0,309.0,309.0,309.0
181158622,7,802.6000000000001,0.7,4.1,5.7,27.5,733.0
201397220,2,12.3,5.3,5.725,6.15,6.575,7.0
237159970,6,95.6,5.1,7.1499999999999995,15.05,18.675,36.0
47288156,4,624.9,0.2,3.725,10.350000000000001,162.85,604.0
142844201,7,142.79999999999998,0.4,1.25,2.2,4.85,128.0
158561350,2,27.4,12.0,12.85,13.7,14.55,15.4
307915393,2,16.4,6.3,7.25,8.2,9.149999999999999,10.1
59825286,66,1021.4000000000002,0.1,1.6250000000000002,5.050000000000001,10.475,164.0
303315809,1,10.5,10.5,10.5,10.5,10.5,10.5
96515834,1,18.9,18.9,18.9,18.9,18.9,18.9
245057860,2,32.4,0.4,8.3,16.2,24.1,32.0
36581507,1,12.6,12.6,12.6,12.6,12.6,12.6
61216865,1,47.0,47.0,47.0,47.0,47.0,47.0
94428876,7,63.1,0.1,0.85,2.5,6.9,45.0
62418323,5,262.6,11.6,29.0,34.0,57.0,131.0
113321644,4,167.3,10.3,18.325,25.0,48.5,107.0
74997600,1,25.0,25.0,25.0,25.0,25.0,25.0
206194501,1,49.0,49.0,49.0,49.0,49.0,49.0
128236624,1,546.0,546.0,546.0,546.0,546.0,546.0
285882402,6,75.9,0.4,2.25,5.95,7.175,55.0
70489471,7,116.6,0.2,5.7,22.0,24.0,35.0
129522238,1,110.0,110.0,110.0,110.0,110.0,110.0
69805535,1,89.0,89.0,89.0,89.0,89.0,89.0
42542226,2,45.1,17.1,19.825000000000003,22.55,25.275,28.0
252083412,3,43.7,4.0,4.35,4.7,19.85,35.0
71583368,1,10.9,10.9,10.9,10.9,10.9,10.9
165216496,52,1136.3,0.1,0.6,3.0,9.774999999999999,570.0
95279056,13,121.69999999999999,0.5,0.8,2.2,11.5,52.0
109763455,1,1564.0,1564.0,1564.0,1564.0,1564.0,1564.0
238821887,1,592.0,592.0,592.0,592.0,592.0,592.0
61439397,3,169.6,2.2,5.300000000000001,8.4,83.7,159.0
209917929,16,179.2,0.2,0.675,3.35,12.475000000000001,57.0
56436989,24,492.7,0.2,2.5,7.1,18.7,148.0
200821590,2,210.0,1.0,53.0,105.0,157.0,209.0
230924351,1,6.1,6.1,6.1,6.1,6.1,6.1
38293596,4,647.5,0.6,1.9499999999999997,3.95,163.875,639.0
181002117,8,168.89999999999998,1.7,6.1499999999999995,10.85,19.625,84.0
126345126,5,133.10000000000002,0.3,6.0,8.8,55.0,63.0
236042442,5,9.5,0.7,0.9,1.3,2.2,4.4
188056897,1,28.0,28.0,28.0,28.0,28.0,28.0
45030250,19,756.1999999999999,0.1,3.05,15.3,22.0,412.0
308202228,1,24.0,24.0,24.0,24.0,24.0,24.0
78309377,73,2815.3,0.1,1.4,5.6,22.0,591.0
284475590,1,28.0,28.0,28.0,28.0,28.0,28.0
83578325,1,10.8,10.8,10.8,10.8,10.8,10.8
71611112,1,5.1,5.1,5.1,5.1,5.1,5.1
166228529,11,365.0,0.2,2.0999999999999996,7.2,18.75,262.0
161816812,37,1766.1000000000001,0.1,2.2,7.5,25.0,543.0
169225463,1,164.0,164.0,164.0,164.0,164.0,164.0
160791508,4,64.2,0.4,0.475,0.9,16.475,62.0
73495968,56,590.9000000000001,0.2,1.3749999999999998,3.3,11.575000000000001,82.0
44010163,7,143.2,0.3,5.4,10.9,32.1,57.0
274048748,2,78.7,1.7,20.525,39.35,58.175,77.0
37766583,6,782.4,0.1,0.45,4.55,173.725,544.0
82898860,1,19.9,19.9,19.9,19.9,19.9,19.9
240476338,1,133.0,133.0,133.0,133.0,133.0,133.0
61070572,51,1173.4,0.1,0.8,3.3,9.399999999999999,441.0
192503967,22,1055.1,0.3,7.2,13.45,54.25,382.0
291070006,6,7.8,0.1,0.6499999999999999,0.8500000000000001,1.95,3.1
79050738,1,11.1,11.1,11.1,11.1,11.1,11.1
145534973,2,250.0,37.0,81.0,125.0,169.0,213.0
110776325,1,580.0,580.0,580.0,580.0,580.0,580.0
181000177,1,5.0,5.0,5.0,5.0,5.0,5.0
123904490,21,190.39999999999998,0.1,0.3,0.7,2.8,136.0
161641723,1,369.0,369.0,369.0,369.0,369.0,369.0
170912768,1,7.2,7.2,7.2,7.2,7.2,7.2
187085206,1,35.0,35.0,35.0,35.0,35.0,35.0
224928927,1,43.0,43.0,43.0,43.0,43.0,43.0
158974308,15,740.2,0.6,6.300000000000001,16.7,58.5,231.0
115242203,1,8.0,8.0,8.0,8.0,8.0,8.0
176354321,9,35.6,0.2,0.4,2.4,5.9,11.9
81170946,69,743.6,0.2,1.9,5.0,10.2,71.0
176306969,1,13.0,13.0,13.0,13.0,13.0,13.0
33098857,1,7.0,7.0,7.0,7.0,7.0,7.0
44314169,97,1234.3000000000002,0.1,1.4,5.1,13.4,170.0
96001430,1,207.0,207.0,207.0,207.0,207.0,207.0
154787874,1,26.0,26.0,26.0,26.0,26.0,26.0
18149166,11,1199.7,0.8,2.2,7.0,43.5,989.0
175948419,5,1815.8,10.2,10.3,10.3,249.0,1536.0
182326985,3,212.9,0.8,6.45,12.1,106.05,200.0
82268005,1,16.6,16.6,16.6,16.6,16.6,16.6
79243080,12,571.1,0.3,0.6249999999999999,2.05,33.05,274.0
189801489,1,45.0,45.0,45.0,45.0,45.0,45.0
213775315,14,221.1,0.2,1.025,5.0,27.25,56.0
195607832,17,644.2,0.2,0.7,3.6,33.0,208.0
128817246,1,160.0,160.0,160.0,160.0,160.0,160.0
140725417,1,73.0,73.0,73.0,73.0,73.0,73.0
209772097,19,234.29999999999998,0.1,0.65,1.6,8.75,104.0
166656680,4,19.7,0.7,2.3499999999999996,4.1,6.675,10.8
5220782,4,80.2,0.2,8.3,20.5,32.25,39.0
253813925,19,385.1,0.2,1.2999999999999998,4.1,11.55,171.0
257044655,1,140.0,140.0,140.0,140.0,140.0,140.0
215589538,1,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0
63122679,2,102.8,11.8,31.6,51.4,71.2,91.0
79869158,3,118.9,0.2,1.9500000000000002,3.7,59.35,115.0
94195027,16,750.9000000000001,1.0,3.2249999999999996,7.55,51.5,230.0
204381357,1,31.0,31.0,31.0,31.0,31.0,31.0
211180419,1,6.1,6.1,6.1,6.1,6.1,6.1
306839937,1,7.9,7.9,7.9,7.9,7.9,7.9
95545167,1,189.0,189.0,189.0,189.0,189.0,189.0
80522069,1,64.0,64.0,64.0,64.0,64.0,64.0
114758044,1,9.0,9.0,9.0,9.0,9.0,9.0
183619588,1,42.0,42.0,42.0,42.0,42.0,42.0
86016715,6,116.69999999999999,0.9,3.0749999999999997,9.2,27.325,63.0
83681553,13,416.8,1.1,8.4,25.0,39.0,94.0
186011357,1,54.0,54.0,54.0,54.0,54.0,54.0
164733781,1,35.0,35.0,35.0,35.0,35.0,35.0
196586255,1,417.0,417.0,417.0,417.0,417.0,417.0
293587092,3,94.4,12.0,12.7,13.4,41.2,69.0
164643993,2,4468.9,6.9,1120.675,2234.45,3348.225,4462.0
260149777,1,18.0,18.0,18.0,18.0,18.0,18.0
130882834,3,7801.9,0.9,18.45,36.0,3900.5,7765.0
221775355,4,54.800000000000004,0.6,1.8,13.1,25.0,28.0
111422562,18,1966.1000000000001,0.1,0.75,9.7,38.225,1543.0
154425908,2,28.3,6.3,10.225,14.15,18.075,22.0
184519153,3,6.300000000000001,0.2,1.6,3.0,3.05,3.1
258895899,4,8.0,0.4,0.475,1.15,2.675,5.3
179938717,2,15.2,0.7,4.15,7.6,11.05,14.5
141569027,2,12.2,3.6,4.85,6.1,7.35,8.6
205919571,1,6.1,6.1,6.1,6.1,6.1,6.1
84585204,9,47.099999999999994,0.2,0.3,0.4,0.8,33.0
39061760,1,494.0,494.0,494.0,494.0,494.0,494.0
71888942,7,340.20000000000005,0.6,6.300000000000001,7.9,12.05,295.0
280969114,1,92.0,92.0,92.0,92.0,92.0,92.0
30739537,2,57.5,0.5,14.625,28.75,42.875,57.0
210212891,1,5.0,5.0,5.0,5.0,5.0,5.0
76032287,14,3453.5,0.4,13.475000000000001,19.5,56.0,1971.0
182589428,1,5.4,5.4,5.4,5.4,5.4,5.4
58298928,5,149.1,0.2,0.9,7.0,22.0,119.0
153148942,19,168.50000000000003,0.1,0.35,0.7,11.0,71.0
24858005,6,421.2,0.2,8.799999999999999,19.45,116.5,228.0
212369949,1,70.0,70.0,70.0,70.0,70.0,70.0
298715051,4,63.9,0.2,0.49999999999999994,0.8500000000000001,16.325,62.0
14507290,6,568.5,0.3,0.3,4.45,188.9,310.0
99802512,2,29.9,6.9,10.925,14.95,18.975,23.0
144900175,1,1323.0,1323.0,1323.0,1323.0,1323.0,1323.0
152945749,1,825.0,825.0,825.0,825.0,825.0,825.0
285862168,4,19.2,1.6,3.2499999999999996,4.55,6.1,8.5
182038346,1,79.0,79.0,79.0,79.0,79.0,79.0
210411109,1,74.0,74.0,74.0,74.0,74.0,74.0
188366796,1,555.0,555.0,555.0,555.0,555.0,555.0
99575517,3,7.8,0.6,0.95,1.3,3.6,5.9
83497449,21,798.0999999999999,0.4,6.2,10.8,29.0,216.0
139016142,21,781.4,0.4,4.1,8.0,48.0,345.0
218317467,17,403.8,0.8,5.4,9.4,30.0,145.0
150793375,1,7.7,7.7,7.7,7.7,7.7,7.7
93212858,3,25.6,0.2,3.95,7.7,12.7,17.7
50818751,128,6925.9,0.1,1.1749999999999998,5.85,25.0,2030.0
65315657,18,1167.4,1.9,3.55,18.05,56.0,606.0
219822826,4,485.9,0.5,5.375,11.2,127.3,463.0
115784259,6,5.1,0.2,0.325,0.95,1.2,1.6
74021124,3,16.200000000000003,2.8,3.6,4.4,6.7,9.0
198621754,1,5.7,5.7,5.7,5.7,5.7,5.7
118301896,1,12.3,12.3,12.3,12.3,12.3,12.3
236188947,2,147.3,0.3,36.975,73.65,110.325,147.0
82156706,16,509.1,0.1,0.925,9.75,30.5,140.0
28041586,3,691.4,0.1,1.2,2.3,345.65,689.0
176414861,3,1748.4,0.5,1.2,1.9,873.95,1746.0
59925638,87,5043.2,0.1,4.55,15.9,61.0,633.0
244758115,1,5.8,5.8,5.8,5.8,5.8,5.8
209025362,1,9.4,9.4,9.4,9.4,9.4,9.4
115311682,1,143.0,143.0,143.0,143.0,143.0,143.0
133680143,6,66.3,0.8,2.3499999999999996,6.0,8.524999999999999,43.0
106247569,1,35.0,35.0,35.0,35.0,35.0,35.0
112700700,1,5.5,5.5,5.5,5.5,5.5,5.5
11807754,17,1278.8000000000002,0.2,0.6,6.6,38.0,576.0
301656813,1,8.4,8.4,8.4,8.4,8.4,8.4
70525721,1,59.0,59.0,59.0,59.0,59.0,59.0
150326378,9,97.9,1.1,1.8,6.0,18.4,30.0
239661767,2,8.5,2.9,3.5749999999999997,4.25,4.924999999999999,5.6
68200610,4,805.0,34.0,46.0,62.5,217.75,646.0
131465743,1,60.0,60.0,60.0,60.0,60.0,60.0
284526944,1,178.0,178.0,178.0,178.0,178.0,178.0
180501401,5,119.79999999999998,2.3,3.1,4.4,23.0,87.0
58905429,82,1274.0000000000002,0.1,0.7,1.55,7.175000000000001,433.0
138725344,14,284.6,0.4,1.675,6.449999999999999,21.45,116.0
120113754,6,581.3,0.6,4.95,10.399999999999999,30.175,520.0
119430691,2,887.9,10.9,227.425,443.95,660.475,877.0
37343172,1,165.0,165.0,165.0,165.0,165.0,165.0
84293720,1,7.0,7.0,7.0,7.0,7.0,7.0
187545648,5,520.8,0.3,0.4,0.5,0.6,519.0
132927208,2,172.3,4.3,45.225,86.15,127.075,168.0
54999247,6,408.0,0.5,17.125,60.5,102.75,167.0
295387869,1,21.0,21.0,21.0,21.0,21.0,21.0
263470824,1,5.5,5.5,5.5,5.5,5.5,5.5
51822361,87,3028.6,0.2,2.55,8.5,24.0,343.0
206655674,3,12.2,1.2,1.25,1.3,5.5,9.7
79372485,2,251.1,0.1,62.825,125.55,188.275,251.0
255748761,1,37.0,37.0,37.0,37.0,37.0,37.0
76046711,3,12.2,0.3,0.8,1.3,5.95,10.6
247065555,7,28.499999999999996,0.3,0.65,1.2,1.85,22.0
237173035,2,14.4,1.5,4.35,7.2,10.05,12.9
149931915,1,10.6,10.6,10.6,10.6,10.6,10.6
205392512,1,6.9,6.9,6.9,6.9,6.9,6.9
115567288,4,435.7,0.7,36.925,78.5,150.5,278.0
73862588,1,9.9,9.9,9.9,9.9,9.9,9.9
189177145,6,170.6,1.2,7.55,25.5,31.0,84.0
157193017,3,99.7,0.7,1.85,3.0,49.5,96.0
66748534,3,17.799999999999997,0.2,0.2,0.2,8.799999999999999,17.4
117601858,21,1054.8,0.4,3.6,11.7,45.0,330.0
6439568,6,363.40000000000003,1.3,3.575,26.75,53.0,251.0
188665937,1,74.0,74.0,74.0,74.0,74.0,74.0
91863842,1,45.0,45.0,45.0,45.0,45.0,45.0
283710888,1,8.0,8.0,8.0,8.0,8.0,8.0
212502033,1,54.0,54.0,54.0,54.0,54.0,54.0
150135487,11,76.20000000000002,0.2,0.25,0.6,12.25,26.0
144103384,1,447.0,447.0,447.0,447.0,447.0,447.0
117097969,3,14.799999999999999,0.2,0.35,0.5,7.3,14.1
179267280,1,12.0,12.0,12.0,12.0,12.0,12.0
80735594,1,25.0,25.0,25.0,25.0,25.0,25.0
207316620,1,30.0,30.0,30.0,30.0,30.0,30.0
60608576,92,3175.2,0.1,1.1,5.35,13.525,802.0
167343650,1,99.0,99.0,99.0,99.0,99.0,99.0
26762388,169,10464.5,0.1,2.6,18.0,66.0,1090.0
196677424,1,16.6,16.6,16.6,16.6,16.6,16.6
102543268,1,12.8,12.8,12.8,12.8,12.8,12.8
269034196,2,12.9,1.5,3.975,6.45,8.925,11.4
212806127,4,20.5,0.1,0.1,0.2,5.225,20.0
133517515,2,21.5,1.6,6.175,10.75,15.325,19.9
114030647,51,2539.9,0.1,0.3,0.8,3.55,2380.0
227676589,3,87.8,0.8,15.9,31.0,43.5,56.0
107160281,1,17.5,17.5,17.5,17.5,17.5,17.5
135156563,1,15.3,15.3,15.3,15.3,15.3,15.3
129634406,2,146.1,1.1,37.075,73.05,109.025,145.0
74290096,2,30.5,0.5,7.875,15.25,22.625,30.0
164761364,14,354.6,3.1,4.775,18.1,32.5,92.0
74161385,2,147.5,10.5,42.125,73.75,105.375,137.0
258390409,1,33.0,33.0,33.0,33.0,33.0,33.0
151470260,2,17.799999999999997,7.1,7.999999999999999,8.899999999999999,9.799999999999999,10.7
7736384,2,671.0,193.0,264.25,335.5,406.75,478.0
102606653,1,679.0,679.0,679.0,679.0,679.0,679.0
122094388,34,1557.6000000000004,0.1,0.4,1.0,13.975,510.0
143629070,3,177.6,1.5,3.3,5.1,88.05,171.0
309554670,1,5.9,5.9,5.9,5.9,5.9,5.9
211075077,1,14.9,14.9,14.9,14.9,14.9,14.9
115019075,1,32.0,32.0,32.0,32.0,32.0,32.0
160162882,3,1443.6,0.9,1.3,1.7,721.35,1441.0
186517004,8,423.7,0.2,0.5,2.3,12.175,387.0
164583377,1,1076.0,1076.0,1076.0,1076.0,1076.0,1076.0
73453691,3,698.0,140.0,203.5,267.0,279.0,291.0
211180125,3,45.7,8.5,10.35,12.2,18.6,25.0
62478196,5,149.5,5.5,14.0,27.0,38.0,65.0
30583864,3,641.6,2.5,2.8,3.1,319.55,636.0
148246305,9,327.4,0.1,0.4,11.1,18.0,252.0
114324869,13,265.9,0.4,1.0,2.7,12.9,192.0
169953184,1,18.0,18.0,18.0,18.0,18.0,18.0
16574348,6,25.6,0.2,1.4,2.55,6.175,11.9
183804269,1,144.0,144.0,144.0,144.0,144.0,144.0
252352661,22,181.5,0.2,0.7249999999999999,2.2,5.925,63.0
119239620,53,1314.3999999999999,0.1,2.9,8.8,30.0,248.0
308378702,1,9.8,9.8,9.8,9.8,9.8,9.8
168985094,1,40.0,40.0,40.0,40.0,40.0,40.0
97474440,4,71.10000000000001,0.2,1.0999999999999999,2.95,19.625,65.0
276234796,4,12.5,0.8,0.95,2.1,4.275,7.5
299797806,1,96.0,96.0,96.0,96.0,96.0,96.0
71498571,8,1420.0,0.2,2.4749999999999996,21.25,75.25,1142.0
178605069,14,96.5,0.2,0.7749999999999999,2.25,4.574999999999999,32.0
90571509,3,101.3,0.5,1.65,2.8,50.4,98.0
215491946,1,24.0,24.0,24.0,24.0,24.0,24.0
81591317,51,1656.4999999999993,0.1,1.95,7.5,14.6,1021.0
9209946,5,46.1,0.4,0.5,0.7,3.5,41.0
148362155,95,3553.8,0.1,0.7,3.0,27.0,1287.0
81678279,6,57.0,0.2,2.25,9.35,11.499999999999998,26.0
155032068,4,18.700000000000003,1.1,1.475,3.25,6.45,11.1
26037697,1,7.5,7.5,7.5,7.5,7.5,7.5
54212914,3,59.4,3.4,11.7,20.0,28.0,36.0
266736356,3,10.7,1.3,2.9499999999999997,4.6,4.699999999999999,4.8
201793161,2,403.3,0.3,100.975,201.65,302.325,403.0
198081354,36,1302.7,0.1,0.6749999999999999,1.6,6.775,1057.0
43160799,34,1091.1000000000001,0.1,4.65,9.95,24.25,381.0
176445735,1,127.0,127.0,127.0,127.0,127.0,127.0
206536991,2,300.2,0.2,75.15,150.1,225.05,300.0
22045474,1,18.8,18.8,18.8,18.8,18.8,18.8
233421657,2,35.2,1.2,9.4,17.6,25.8,34.0
25539892,7,1952.1000000000001,0.4,3.4499999999999997,8.5,214.15,1508.0
287270696,1,267.0,267.0,267.0,267.0,267.0,267.0
298402690,1,5.4,5.4,5.4,5.4,5.4,5.4
236427707,1,627.0,627.0,627.0,627.0,627.0,627.0
90153776,1,210.0,210.0,210.0,210.0,210.0,210.0
11024186,11,537.5,0.5,1.7000000000000002,6.8,60.0,277.0
110934550,1,11.2,11.2,11.2,11.2,11.2,11.2
79942253,3,17.3,0.5,3.15,5.8,8.4,11.0
202014107,2,21.4,0.4,5.55,10.7,15.85,21.0
159034250,1,61.0,61.0,61.0,61.0,61.0,61.0
82961224,11,342.4,0.1,2.3,8.5,18.75,142.0
126191291,51,1608.8999999999996,0.2,2.15,8.0,18.05,994.0
221657386,1,6.8,6.8,6.8,6.8,6.8,6.8
187655755,1,5.2,5.2,5.2,5.2,5.2,5.2
35937951,1,48.0,48.0,48.0,48.0,48.0,48.0
97843739,10,249.70000000000002,0.2,0.525,2.35,20.55,149.0
122083909,1,8.0,8.0,8.0,8.0,8.0,8.0
153017703,10,1009.8000000000001,0.6,1.125,6.8,18.55,854.0
67729721,1,5.4,5.4,5.4,5.4,5.4,5.4
91035793,1,13.5,13.5,13.5,13.5,13.5,13.5
168035720,1,677.0,677.0,677.0,677.0,677.0,677.0
150909485,7,119.6,0.9,14.15,15.4,23.5,28.0
3747293,1,8.1,8.1,8.1,8.1,8.1,8.1
47271668,8,2072.7,0.2,12.35,24.65,329.0,1197.0
246839897,1,7.8,7.8,7.8,7.8,7.8,7.8
281535206,19,332.9,0.2,1.5499999999999998,6.3,10.0,105.0
183801719,1,515.0,515.0,515.0,515.0,515.0,515.0
245775672,1,5.7,5.7,5.7,5.7,5.7,5.7
207036748,10,20.400000000000002,0.5,0.8500000000000001,1.4,2.925,5.9
65447941,2,13.1,3.6,5.075,6.55,8.025,9.5
183241744,4,14.9,0.6,1.275,2.45,4.9,9.4
150794152,1,742.0,742.0,742.0,742.0,742.0,742.0
71280014,1,123.0,123.0,123.0,123.0,123.0,123.0
55635404,2,93.2,11.2,28.9,46.6,64.3,82.0
256896099,1,908.0,908.0,908.0,908.0,908.0,908.0
96149161,3,390.1,14.1,74.55,135.0,188.0,241.0
112849197,16,2050.1,0.2,1.8,4.0,36.15,986.0
217109977,1,10.7,10.7,10.7,10.7,10.7,10.7
35394734,1,43.0,43.0,43.0,43.0,43.0,43.0
187062190,1,6.4,6.4,6.4,6.4,6.4,6.4
78086463,2,12.1,0.7,3.375,6.05,8.725000000000001,11.4
166084307,2,33.6,9.6,13.2,16.8,20.4,24.0
78053539,16,1238.9,0.1,1.4,5.8,42.5,770.0
177424474,1,157.0,157.0,157.0,157.0,157.0,157.0
205240425,1,34.0,34.0,34.0,34.0,34.0,34.0
68963476,6,220.1,0.2,0.25,0.5,0.6749999999999999,218.0
300669819,5,41.2,0.1,0.2,0.2,16.7,24.0
224355955,1,474.0,474.0,474.0,474.0,474.0,474.0
168087108,1,1368.0,1368.0,1368.0,1368.0,1368.0,1368.0
103638409,59,1369.1999999999998,0.1,0.4,1.4,7.65,369.0
57918339,1,16.9,16.9,16.9,16.9,16.9,16.9
107554143,4,56.099999999999994,1.4,1.775,6.8500000000000005,19.1,41.0
70040501,2,212.0,42.0,74.0,106.0,138.0,170.0
153028703,1,387.0,387.0,387.0,387.0,387.0,387.0
82536970,2,322.4,11.4,86.3,161.2,236.1,311.0
871990,3,134.2,0.2,1.6,3.0,67.0,131.0
109173829,4,34.199999999999996,2.9,6.5,8.95,11.0,13.4
174709157,1,22.0,22.0,22.0,22.0,22.0,22.0
102263723,35,2384.3,0.2,2.9,11.6,34.0,1303.0
140488802,1,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0
273021336,7,197.70000000000002,0.2,1.2000000000000002,1.6,16.25,161.0
103848468,7,14.999999999999998,0.1,0.3,1.1,3.4499999999999997,6.3
271454872,1,11.4,11.4,11.4,11.4,11.4,11.4
106578843,5,1528.5,0.6,4.0,4.9,517.0,1002.0
58350807,1,88.0,88.0,88.0,88.0,88.0,88.0
279668062,1,10.1,10.1,10.1,10.1,10.1,10.1
215253129,4,29.9,0.4,0.4,4.25,11.325,21.0
189398521,1,37.0,37.0,37.0,37.0,37.0,37.0
202706694,1,128.0,128.0,128.0,128.0,128.0,128.0
106004548,1,1247.0,1247.0,1247.0,1247.0,1247.0,1247.0
239928300,3,100.2,0.8,3.1,5.4,49.7,94.0
243921660,2,928.3,1.3,232.725,464.15,695.575,927.0
68673468,2,17.7,4.1,6.475,8.85,11.225,13.6
206266308,1,892.0,892.0,892.0,892.0,892.0,892.0
191670145,1,11.8,11.8,11.8,11.8,11.8,11.8
93108463,7,28.899999999999995,0.3,0.4,0.8,4.3999999999999995,18.2
148619573,1,807.0,807.0,807.0,807.0,807.0,807.0
69954842,162,2476.2000000000003,0.1,1.8,5.0,11.975,365.0
83599495,3,39.400000000000006,0.1,8.200000000000001,16.3,19.65,23.0
303128637,1,13.0,13.0,13.0,13.0,13.0,13.0
119103675,1,361.0,361.0,361.0,361.0,361.0,361.0
233000303,1,126.0,126.0,126.0,126.0,126.0,126.0
199426613,1,594.0,594.0,594.0,594.0,594.0,594.0
136397050,3,815.0,41.0,84.5,128.0,387.0,646.0
102836023,2,860.6,0.6,215.45,430.3,645.15,860.0
98818460,2,743.0,50.0,210.75,371.5,532.25,693.0
258845881,1,68.0,68.0,68.0,68.0,68.0,68.0
201480718,2,197.4,1.4,50.05,98.7,147.35,196.0
145117004,13,393.0,0.1,0.2,0.5,6.4,267.0
72387826,4,486.4,2.4,24.6,50.0,147.0,384.0
94851051,15,1377.3000000000002,0.3,4.25,10.3,32.5,736.0
87040683,38,3570.3999999999996,0.2,3.275,9.5,51.25,1930.0
100942835,1,1412.0,1412.0,1412.0,1412.0,1412.0,1412.0
38317154,48,4068.3,0.2,1.3,6.15,23.5,2730.0
177625788,18,407.1,0.6,1.675,4.7,16.7,118.0
125276746,1,7.5,7.5,7.5,7.5,7.5,7.5
164961511,1,154.0,154.0,154.0,154.0,154.0,154.0
196171763,1,14.6,14.6,14.6,14.6,14.6,14.6
103911620,11,617.5,1.4,4.9,22.0,51.0,300.0
182469805,1,286.0,286.0,286.0,286.0,286.0,286.0
17821133,1,5.5,5.5,5.5,5.5,5.5,5.5
196799100,1,24.0,24.0,24.0,24.0,24.0,24.0
43607599,6,1089.0,46.0,138.0,181.0,254.0,279.0
159190291,2,70.2,18.2,26.65,35.1,43.55,52.0
91303257,3,1087.8,0.8,0.9,1.0,543.5,1086.0
128025016,2,85.0,31.0,36.75,42.5,48.25,54.0
223646498,2,76.2,0.2,19.15,38.1,57.05,76.0
107984181,7,186.39999999999998,0.3,7.55,9.4,24.3,113.0
61990738,3,127.0,24.0,32.5,41.0,51.5,62.0
66573111,2,15.8,2.8,5.35,7.9,10.45,13.0
219732733,1,23.0,23.0,23.0,23.0,23.0,23.0
154895569,1,8.8,8.8,8.8,8.8,8.8,8.8
138482130,36,503.8,0.1,1.3749999999999998,3.8,21.0,67.0
186001638,1,7.8,7.8,7.8,7.8,7.8,7.8
179377677,1,26.0,26.0,26.0,26.0,26.0,26.0
247195205,4,129.2,2.9,4.85,9.65,37.1,107.0
86611736,1,53.0,53.0,53.0,53.0,53.0,53.0
185238837,1,26.0,26.0,26.0,26.0,26.0,26.0
252363833,2,14.3,1.3,4.225,7.15,10.075,13.0
112084902,1,29.0,29.0,29.0,29.0,29.0,29.0
181701327,1,628.0,628.0,628.0,628.0,628.0,628.0
270059336,1,23.0,23.0,23.0,23.0,23.0,23.0
151998898,1,28.0,28.0,28.0,28.0,28.0,28.0
146092736,1,48.0,48.0,48.0,48.0,48.0,48.0
42492910,2,1246.0,23.0,323.0,623.0,923.0,1223.0
299561228,1,28.0,28.0,28.0,28.0,28.0,28.0
70739775,1,23.0,23.0,23.0,23.0,23.0,23.0
221694858,12,518.7,1.6,7.7,27.5,46.0,149.0
51382080,13,887.1,0.4,2.2,14.8,77.0,382.0
54990424,2,328.0,27.0,95.5,164.0,232.5,301.0
167439688,1,22.0,22.0,22.0,22.0,22.0,22.0
233637211,1,32.0,32.0,32.0,32.0,32.0,32.0
31849177,10,2030.1,0.1,8.625,30.5,104.0,1168.0
159800136,111,1861.9,0.1,0.4,1.5,9.25,451.0
127788996,2,74.8,4.8,21.1,37.4,53.7,70.0
206982761,6,325.5,0.5,5.8500000000000005,16.9,26.0,260.0
142489812,1,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0
275875486,7,84.1,0.2,0.7,1.2,19.65,42.0
91687359,4,1156.4,2.5,9.55,41.95,321.5,1070.0
173649791,6,28.299999999999997,0.4,1.7500000000000002,2.55,5.975,14.2
191169296,1,9.1,9.1,9.1,9.1,9.1,9.1
138919253,1,760.0,760.0,760.0,760.0,760.0,760.0
218580878,1,9.7,9.7,9.7,9.7,9.7,9.7
167013460,1,6.0,6.0,6.0,6.0,6.0,6.0
22470137,1,31.0,31.0,31.0,31.0,31.0,31.0
136563996,2,59.0,14.0,21.75,29.5,37.25,45.0
109373866,5,159.7,0.1,3.3,3.3,54.0,99.0
189225514,1,40.0,40.0,40.0,40.0,40.0,40.0
948368,3,88.5,0.3,2.75,5.2,44.1,83.0
206684643,1,32.0,32.0,32.0,32.0,32.0,32.0
286222836,1,38.0,38.0,38.0,38.0,38.0,38.0
250369736,1,5.7,5.7,5.7,5.7,5.7,5.7
185517910,3,84.0,1.0,15.5,30.0,41.5,53.0
114937057,3,440.7,6.7,25.35,44.0,217.0,390.0
213188895,3,135.8,3.8,14.9,26.0,66.0,106.0
178465090,6,59.4,0.3,0.525,3.3,17.25,31.0
239076426,1,10.4,10.4,10.4,10.4,10.4,10.4
55352649,4,515.1,3.7,5.6499999999999995,12.200000000000001,135.325,487.0
179214937,1,36.0,36.0,36.0,36.0,36.0,36.0
186070645,1,533.0,533.0,533.0,533.0,533.0,533.0
117663927,5,187.0,0.9,1.1,1.2,2.8,181.0
